报告日,资产,货币资金,现金,银行存款,存放中央银行款项,存放同业款项,存放联行款项,贵金属,结算备付金,应收保证金,融出资金,拆出资金,拆放同业,拆放金融性公司,交易性金融资产,买入返售金融资产,应收票据及应收账款,应收票据,应收账款,应收款项融资,预付账款,应收股利,应收利息,应收手续费及佣金,应收租赁款,应收投资款项,其他应收款,其他应收款合计,发放贷款及垫款总额,贷款损失准备,发放贷款及垫款净额,代理证券,存货净额,待处理抵债资产总额,抵债资产减值准备,待处理抵债资产净额,待摊费用,划分为持有待售的资产,可供出售金融资产,衍生金融资产,以公允价值计量且其变动计入其他综合收益的金融资产,以摊余成本计量的金融资产,长期股权投资,投资性房地产,债权投资,其他债权投资,其他权益工具投资,其他非流动金融资产,长期应收款,未确认的收益,固定资产原值,累计折旧,固定资产净值,固定资产减值准备,固定资产净额,在建工程合计,在建工程,固定资产及清理合计,固定资产清理,固定资产合计,融资租赁资产,预付租赁资产款,合同资产,使用权资产,无形资产,商誉,长期待摊费用,递延税款借项,其他长期资产,一年内到期的非流动资产,其他流动资产,流动资产合计,非流通资产合计,资产总计,流动负债,短期借款,拆入资金,向中央银行借款,同业存放款项,联行存放款项,吸收存款,交易性金融负债,卖出回购金融资产款,应付票据及应付账款,应付票据,应付账款,预收账款,应付职工薪酬,应付工资,应付福利费,应交税金,应付股利,应付利息,其他应付款,其他应付款合计,应付手续费及佣金,应付代理证券款,应付保证金,其他应交款,委托资金,衍生金融负债,合同负债,预提费用,预计负债,递延收益,租赁负债,一年内到期的长期负债,其他流动负债,流动负债合计,长期借款,应付债券款,应付债券：优先股,应付债券：永续债,长期应付职工薪酬,长期应付款,长期应付款合计,专项应付款,递延税款贷项,其他负债,其他长期负债,长期负债合计,负债合计,所有者权益,实收资本净额,其他权益工具,优先股,永续债,资本公积,其他综合收益,库存股,盈余公积,一般风险准备,信托赔偿准备金,未分配利润,外币折算差额,归属于母公司的股东权益合计,少数股东权益,所有者权益合计,负债及股东权益总计,数据源,是否审计,公告日期,币种,类型,更新日期
19971231,,406206218.84,,,,,,,,,,167406856.48,,,85306063.34,5300000.0,,,158190025.53,,19539702.18,,41822645.51,,28500440.9,,258264162.83,,322877161.4,1837331.6,321039829.8,85493439.36,494429114.26,,,,,,,,,,33983588.31,,14627497.0,,,,,,56461890.47,19256234.83,37205655.64,,37205655.64,,2908476.71,,,40114132.35,,,,,1016379.0,,8382557.39,,,,,,,2273557531.62,,,177492500.0,,,,762483914.33,,6000000.0,,40000000.0,48423388.77,858615.0,3379239.3,2800498.0,578741.3,12379559.2,24861147.83,,426564835.75,,,222008224.16,,,182217230.0,,,3402453.75,,,,,,,30059761.06,82794000.0,,,,8476818.09,,,,290902.58,,,2031692589.82,,137530114.0,,,,54056077.06,,,50163711.65,,,115039.09,,241864941.8,,241864941.8,2273557531.62,其他,是,19990329,CNY,合并期末,2020-03-13T15:28:06
19970630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45164246.06,,,,,,,,,,34688775.61,,34688775.61,,441365266.25,,,476054041.86,,,,,,,,,185077635.11,,,,,2086666711.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1831003870.75,,137530115.78,,,,54056075.28,,,44712127.12,,,19364522.16,,255662840.34,,255662840.34,2086666711.09,其他,是,19970809,CNY,合并期末,2020-03-13T15:28:06
19961231,,217209781.3,,,,,,,,,,121967275.91,,,58397169.53,20300275.0,,,161355611.87,,,,,,28732768.82,,240868981.08,,496185940.42,1620214.56,494565725.86,111795070.51,,,,,,,,,,,66386297.78,,,,,,,,43303859.02,12317773.73,30986085.29,,30986085.29,,388797841.43,,,419783926.72,,,,,1055470.5,,4733163.66,,3645504.83,,,,,2043758740.72,,,276760718.49,,,,669111819.07,,20999610.0,,,7616851.46,,578022.0,2967.0,575055.0,5491192.54,21004400.4,,321875661.54,,,270395194.42,200256216.37,,94000000.0,,,44062490.42,,,,,,,30116161.06,82733054.0,,,,12715227.14,,,,,,,1807460422.54,,137530115.78,,,,54056075.28,,,44712127.12,,,,,236298318.18,,236298318.18,2043758740.72,其他,是,19980427,CNY,合并期末,2020-03-13T15:28:06
19960630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94492369.75,,,,,,,,,,30222543.52,,30222543.52,,376702244.88,,,406924788.4,,,,,12965002.06,,,,186737874.56,,,,,2097794533.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1845696566.95,,137530115.78,,,,54056075.28,,,40107710.07,,,20404065.66,,252097966.79,,252097966.79,2097794533.74,其他,未审计,19960826,CNY,合并期末,2020-03-13T15:28:06
19951231,,212938852.58,,,,,,,,,,17489400.0,,,68619098.63,14300000.0,,,56731115.23,,,,,,28771417.52,,244120627.95,,571079392.86,1360002.92,569719389.94,161257046.82,,,,,,,,,,,99691621.15,,,,,,,,39608370.6,7651812.15,31957058.45,,31957058.45,,283542531.26,,,315499589.71,,,,,1094562.0,,5903535.82,,6242267.81,,,,,1889839876.67,,,218212800.0,,,,379997908.56,,20500000.0,,,2697759.13,,1434591.08,10767.0,1423824.08,15270678.57,20959479.43,,157300348.82,,,162869383.16,378956845.18,,88500000.0,,,43174966.96,,,,,,,67125961.06,82924478.0,,,,16953636.19,,,,,,,1656878836.14,,137530115.78,,,,54056075.28,,,40107710.07,,,1267139.4,,232961040.53,,232961040.53,1889839876.67,其他,是,19970426,CNY,合并期末,2020-03-13T15:28:06
19950630,,,,,,,,,,,,,,,,,,,,,,,,,29204204.85,,,,83665632.39,1001934.76,82663697.63,,,,,,,,,,,,95959259.02,,,,,,,,,,,,25526366.85,,275383867.71,,,300910234.56,,,,,,,,,,,,,,1862715753.1,,,,,,,391134806.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68415961.06,85068028.0,,,,21980858.46,,,,,,,1607105907.31,,137530115.78,,,,54056075.28,,,35662015.85,,,,,255609845.79,,255609845.79,1862715753.1,其他,未审计,19950822,CNY,合并期末,2020-03-13T15:28:06
19941231,,475209018.67,,,,,,,,,,50172000.0,,,37730389.55,79040000.0,,,50894271.17,,,,,,29628172.96,,136914580.0,,238772299.04,1001934.76,237770364.28,94075605.77,,,,,,,,,,,166630190.85,,,,,,,,29257819.83,4967954.14,24299865.69,,24299865.69,,124796441.34,,,149096307.03,,,,,1172745.0,,8861227.0,,8935600.94,,,,,1614541969.75,,,145264240.0,,,,613513688.82,,118000000.0,,,1388274.16,,1671249.0,45600.0,1625649.0,10666596.64,59332986.01,,116622022.13,,,44739853.89,,,71450000.0,,,34178149.23,,,,,,,68415961.06,84641408.0,,,,21986469.84,,,,,,,1390890898.78,,137530115.78,,,,54056075.28,,,32064879.91,,,,,223651070.87,,223651070.87,1614541969.75,其他,未审计,19960420,CNY,合并期末,2020-03-13T15:28:06
19940630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230429766.71,,,,,,,,,,,,,,56532825.35,,,56532825.35,,,,,,,,,,,,,,1317141213.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69440761.06,,,,,,,,,,,,824344267.24,,291925421.22,,,,114608429.78,,,50935437.53,,,18395763.35,,42629804.93,226569435.59,269199240.52,1317141213.67,其他,未审计,19940824,CNY,合并期末,2020-03-13T15:28:06
19931231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901616800.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187601400.0,,187601400.0,901616800.0,其他,是,19950318,CNY,合并期末,2020-03-13T15:28:06
19930630,,52755977.75,,,,,,,,,,154172000.0,,,3000000.0,,,,19543147.73,,,,,,24216109.14,,78808591.23,,179534132.5,695470.66,178838661.84,,,,,,,,,,,,,,,,,,,,5216472.5,1317140.8,3899331.7,,3899331.7,,76022.76,,,3975354.46,,,,,1172666.16,,2466866.35,,,,,,,756049220.55,,,124784738.04,10000000.0,,,187391499.62,,,,,4351485.71,,1873068.91,45.8,1873023.11,279245.18,6460454.0,,88580299.41,,,50690831.83,,,40000000.0,,,289568.14,,,,,,,51779647.62,,,,,,,,,,,,566480838.46,,114608429.78,,,,50935437.53,,,6755954.62,,,17268560.16,,189568382.09,,189568382.09,756049220.55,其他,未审计,19940114,CNY,合并期末,2020-03-13T15:28:06
19921231,,50638559.72,,,,,,,,,,95172000.0,,,,,,,11840515.53,,,,,,23688601.52,,31746757.79,,180642078.48,982487.98,179659590.5,,,,,,,,,,,,,,,,,,,,5209722.5,1192168.56,4017553.94,,4017553.94,,,,,4017553.94,,,,,1182600.0,,358779.49,,,,,,,534976125.14,,,66825203.25,,,,4078836.33,,,,,19423396.51,,1941387.79,,1941387.79,279245.18,14601113.95,,62892791.03,,,,,,136939767.7,,,688255.94,,,,,,,55002048.86,,,,,,,,,,,,362672046.54,,114608429.78,,,,50935437.53,,,6755954.62,,,4256.67,,172304078.6,,172304078.6,534976125.14,其他,是,19940114,CNY,合并期末,2020-03-13T15:28:06
19911231,,2559007.55,,,,,,,,,,,,,,,,,10505033.42,,,,,,24284239.22,,36137941.58,,94403052.53,,94403052.53,,,,,,,,,,,,,,,,,,,,4355148.67,1070476.26,3284672.41,,3284672.41,,,,,3284672.41,,,,,,,,,,,,,,269457984.44,,,61007577.58,,,,2400000.0,,,,,19657694.17,,,,,,,,67706555.96,,,,,,,,,,,,,,,,53975321.89,,,,,,,,,,,,204747149.6,,64608429.78,,,,,,,,,,102405.06,,64710834.84,,64710834.84,269457984.44,其他,是,19940114,CNY,合并期末,2020-03-13T15:28:06
19901231,,4749923.78,,,,,,,,,,2800239.12,,,,,,,11487568.99,,,,,,23755628.23,,37358424.57,,543375291.69,,543375291.69,,,,,,,,,,,,,,,,,,,,4355148.67,852718.82,3502429.85,,3502429.85,,,,,3502429.85,,,,,,,,,,,,,,295701138.07,,,83284985.67,,,,2400000.0,,,,,19799741.35,,,,,,,,57555333.7,,,,,,,,,,,,,,,,67496000.0,,,,,,,,,,,,230536060.72,,64608429.78,,,,,,,,,,556647.57,,65165077.35,,65165077.35,295701138.07,其他,是,19940114,CNY,合并期末,2020-03-13T15:28:06
